Title,Lyrics,Cleaned_Lyrics,Tokens,Lemmas,POS,Polarity,Subjectivity
I DO,"by
(G)I-DLE
2023

Hit me like a shot in the heart (Oh-oh-oh)
Never shoulda played you so hard
Guess I played myself that's my fault (Um-um-um)

I don't even know how to think
'Cause now she got your heart so I feel
Stupid
Foolish
'Fraid I'm
Losing
Everything
I thought I couldn't
My whole world is falling apart

Don't you go falling in love
Trust me she's not the one
She won't ever
Love you like I do
Hold you like I do
Know you like I do

Don't you go falling in love
'Cause Imma break that shit up
I won't let her
Love you like I do
Touch you like I do
Nothing like I do
Nothing like I do

Hit me like a poisonous dart
You were trouble right from the start
Should have ran I guess it's my fault (Um-um-um)

I don't even know how to think
'Cause now she got your heart so I feel
Stupid
Foolish
'Fraid I'm
Losing
Everything
I thought I couldn't
My whole world is falling apart

Don't you go falling in love
Trust me she's not the one
She won't ever
Love you like I do
Hold you like I do
Know you like I do

Don't you go falling in love
'Cause Imma break that shit up
I won't let her
Love you like I do
Touch you like I do
Nothing like I do
Nothing like I do",by g)i dle 2023 hit me like a shot in the heart oh oh oh never shoulda played you so hard guess i played myself that 's my fault um um um i do n't even know how to think 'cause now she got your heart so i feel stupid foolish fraid i 'm losing everything i thought i could n't my whole world is falling apart do n't you go falling in love trust me she 's not the one she wo n't ever love you like i do hold you like i do know you like i do do n't you go falling in love 'cause imma break that shit up i wo n't let her love you like i do touch you like i do nothing like i do nothing like i do hit me like a poisonous dart you were trouble right from the start should have ran i guess it 's my fault um um um i do n't even know how to think 'cause now she got your heart so i feel stupid foolish fraid i 'm losing everything i thought i could n't my whole world is falling apart do n't you go falling in love trust me she 's not the one she wo n't ever love you like i do hold you like i do know you like i do do n't you go falling in love 'cause imma break that shit up i wo n't let her love you like i do touch you like i do nothing like i do nothing like i do,"['by', '\n', '(', 'G)I', '-', 'DLE', '\n', '2023', '\n\n', 'Hit', 'me', 'like', 'a', 'shot', 'in', 'the', 'heart', '(', 'Oh', '-', 'oh', '-', 'oh', ')', '\n', 'Never', 'shoulda', 'played', 'you', 'so', 'hard', '\n', 'Guess', 'I', 'played', 'myself', 'that', ""'s"", 'my', 'fault', '(', 'Um', '-', 'um', '-', 'um', ')', '\n\n', 'I', 'do', ""n't"", 'even', 'know', 'how', 'to', 'think', '\n', ""'Cause"", 'now', 'she', 'got', 'your', 'heart', 'so', 'I', 'feel', '\n', 'Stupid', '\n', 'Foolish', '\n', ""'"", 'Fraid', 'I', ""'m"", '\n', 'Losing', '\n', 'Everything', '\n', 'I', 'thought', 'I', 'could', ""n't"", '\n', 'My', 'whole', 'world', 'is', 'falling', 'apart', '\n\n', 'Do', ""n't"", 'you', 'go', 'falling', 'in', 'love', '\n', 'Trust', 'me', 'she', ""'s"", 'not', 'the', 'one', '\n', 'She', 'wo', ""n't"", 'ever', '\n', 'Love', 'you', 'like', 'I', 'do', '\n', 'Hold', 'you', 'like', 'I', 'do', '\n', 'Know', 'you', 'like', 'I', 'do', '\n\n', 'Do', ""n't"", 'you', 'go', 'falling', 'in', 'love', '\n', ""'Cause"", 'Imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'wo', ""n't"", 'let', 'her', '\n', 'Love', 'you', 'like', 'I', 'do', '\n', 'Touch', 'you', 'like', 'I', 'do', '\n', 'Nothing', 'like', 'I', 'do', '\n', 'Nothing', 'like', 'I', 'do', '\n\n', 'Hit', 'me', 'like', 'a', 'poisonous', 'dart', '\n', 'You', 'were', 'trouble', 'right', 'from', 'the', 'start', '\n', 'Should', 'have', 'ran', 'I', 'guess', 'it', ""'s"", 'my', 'fault', '(', 'Um', '-', 'um', '-', 'um', ')', '\n\n', 'I', 'do', ""n't"", 'even', 'know', 'how', 'to', 'think', '\n', ""'Cause"", 'now', 'she', 'got', 'your', 'heart', 'so', 'I', 'feel', '\n', 'Stupid', '\n', 'Foolish', '\n', ""'"", 'Fraid', 'I', ""'m"", '\n', 'Losing', '\n', 'Everything', '\n', 'I', 'thought', 'I', 'could', ""n't"", '\n', 'My', 'whole', 'world', 'is', 'falling', 'apart', '\n\n', 'Do', ""n't"", 'you', 'go', 'falling', 'in', 'love', '\n', 'Trust', 'me', 'she', ""'s"", 'not', 'the', 'one', '\n', 'She', 'wo', ""n't"", 'ever', '\n', 'Love', 'you', 'like', 'I', 'do', '\n', 'Hold', 'you', 'like', 'I', 'do', '\n', 'Know', 'you', 'like', 'I', 'do', '\n\n', 'Do', ""n't"", 'you', 'go', 'falling', 'in', 'love', '\n', ""'Cause"", 'Imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'wo', ""n't"", 'let', 'her', '\n', 'Love', 'you', 'like', 'I', 'do', '\n', 'Touch', 'you', 'like', 'I', 'do', '\n', 'Nothing', 'like', 'I', 'do', '\n', 'Nothing', 'like', 'I', 'do']","['by', '\n', '(', 'G)I', '-', 'DLE', '\n', '2023', '\n\n', 'hit', 'I', 'like', 'a', 'shot', 'in', 'the', 'heart', '(', 'oh', '-', 'oh', '-', 'oh', ')', '\n', 'never', 'shoulda', 'play', 'you', 'so', 'hard', '\n', 'Guess', 'I', 'play', 'myself', 'that', 'be', 'my', 'fault', '(', 'um', '-', 'um', '-', 'um', ')', '\n\n', 'I', 'do', 'not', 'even', 'know', 'how', 'to', 'think', '\n', ""'cause"", 'now', 'she', 'get', 'your', 'heart', 'so', 'I', 'feel', '\n', 'Stupid', '\n', 'Foolish', '\n', ""'"", 'Fraid', 'I', 'be', '\n', 'lose', '\n', 'everything', '\n', 'I', 'think', 'I', 'could', 'not', '\n', 'my', 'whole', 'world', 'be', 'fall', 'apart', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'trust', 'I', 'she', 'be', 'not', 'the', 'one', '\n', 'she', 'will', 'not', 'ever', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'hold', 'you', 'like', 'I', 'do', '\n', 'know', 'you', 'like', 'I', 'do', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', ""'cause"", 'Imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'will', 'not', 'let', 'she', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'touch', 'you', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n\n', 'hit', 'I', 'like', 'a', 'poisonous', 'dart', '\n', 'you', 'be', 'trouble', 'right', 'from', 'the', 'start', '\n', 'should', 'have', 'run', 'I', 'guess', 'it', 'be', 'my', 'fault', '(', 'um', '-', 'um', '-', 'um', ')', '\n\n', 'I', 'do', 'not', 'even', 'know', 'how', 'to', 'think', '\n', ""'cause"", 'now', 'she', 'get', 'your', 'heart', 'so', 'I', 'feel', '\n', 'Stupid', '\n', 'Foolish', '\n', ""'"", 'Fraid', 'I', 'be', '\n', 'lose', '\n', 'everything', '\n', 'I', 'think', 'I', 'could', 'not', '\n', 'my', 'whole', 'world', 'be', 'fall', 'apart', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', 'trust', 'I', 'she', 'be', 'not', 'the', 'one', '\n', 'she', 'will', 'not', 'ever', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'hold', 'you', 'like', 'I', 'do', '\n', 'know', 'you', 'like', 'I', 'do', '\n\n', 'do', 'not', 'you', 'go', 'fall', 'in', 'love', '\n', ""'cause"", 'Imma', 'break', 'that', 'shit', 'up', '\n', 'I', 'will', 'not', 'let', 'she', '\n', 'love', 'you', 'like', 'I', 'do', '\n', 'touch', 'you', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do', '\n', 'nothing', 'like', 'I', 'do']","['ADP', 'SPACE', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'SPACE', 'NUM', 'SPACE', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'SPACE', 'ADV', 'NOUN', 'VERB', 'PRON', 'ADV', 'ADV', 'SPACE', 'PROPN', 'PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'PRON', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'INTJ', 'INTJ', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'SCONJ', 'PART', 'VERB', 'SPACE', 'SCONJ', 'ADV', 'PRON', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PUNCT', 'PROPN', 'PRON', 'AUX', 'SPACE', 'VERB', 'SPACE', 'PRON', 'SPACE', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'SPACE', 'PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADV', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'VERB', 'PRON', 'PRON', 'AUX', 'PART', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'SCONJ', 'PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'SPACE', 'PRON', 'AUX', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'AUX', 'AUX', 'VERB', 'PRON', 'VERB', 'PRON', 'AUX', 'PRON', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'INTJ', 'INTJ', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'SCONJ', 'PART', 'VERB', 'SPACE', 'SCONJ', 'ADV', 'PRON', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'PUNCT', 'PROPN', 'PRON', 'AUX', 'SPACE', 'VERB', 'SPACE', 'PRON', 'SPACE', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'SPACE', 'PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADV', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'VERB', 'PRON', 'PRON', 'AUX', 'PART', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'SPACE', 'SCONJ', 'PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'SPACE', 'VERB', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB', 'SPACE', 'PRON', 'SCONJ', 'PRON', 'VERB']",0.12906162464985996,0.6163165266106443
